,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text,Target,URL
0,1,A2221,아이폰11,5,스마트베이비,dand****,21.01.04.,배송도 빠르고 싸게 잘 샀어요~ 감사합니다 ^^,배송도 빠르고 싸게 잘 샀어요~ 감사합니다 ^^,,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dknfo5hh4%7Cci%3D9f39ec7d1b31e5266fba1bdccda27a8cae1de3b3%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3De021477fc01a63c19523c9a32a569597c87e5a5a
0,1,A2221,아이폰11,5,스마트베이비,go22****,20.12.26.,최저가로 산것같아요. 지인에게도 추천하여 아들 아이폰도 이곳에서 구매했어요ㅎ액정필름은 직접 붙이기힘들어 동네에서 구매후 그곳에서 붙였답니다. 요새는 카메라필름도 붙이더군요ㅎ,최저가로 산것같아요. 지인에게도 추천하여 아들 아이폰도 이곳에서 구매했어요ㅎ액정필름은 직접 붙이기힘들어 동네에서 구매후 그곳에서 붙였답니다. 요새는 카메라필름도 붙이더군요ㅎ,,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dknfo5hh4%7Cci%3D9f39ec7d1b31e5266fba1bdccda27a8cae1de3b3%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3De021477fc01a63c19523c9a32a569597c87e5a5a
0,1,A2221,아이폰11,3,프렌드가젯,skyj****,20.12.11.,빠른배송~좋습니다다만보험가입때문에연락을드렸는데그뒤로연락이안되네요~그것만빼면만족!!,빠른배송~좋습니다다만보험가입때문에연락을드렸는데그뒤로연락이안되네요~그것만빼면만족!!,,https://search.shopping.naver.com/catalog/20858389068?NaPm=ct%3Dknfo5hh4%7Cci%3D9f39ec7d1b31e5266fba1bdccda27a8cae1de3b3%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3De021477fc01a63c19523c9a32a569597c87e5a5a
0,1,A2221,아이폰11,5,애플 공식 브랜드스토어,dpdn****,21.01.07.,한달동안 사용해 보면서 너무 너무 만족하면서 사용하고 있어요!!!! 아이폰은 흔히 뽑기라고 하죠... 그래서 더 신뢰가 가는 애플 정식 온라인 스토어에서 구매한 것인데 흔히 있다는,한달동안 사용해 보면서 너무 너무 만족하면서 사용하고 있어요!!!! 아이폰은 흔히 뽑기라고 하죠... 그래서 더 신뢰가 가는 애플 정식 온라인 스토어에서 구매한 것인데 흔히 있다는 화면 깨짐..? 색이 다르게 보이는 부분 이런 것도 없었고 배터리도 상태 좋아요!! 어제 3시경 완충하고 현재 약 22시간 정도 사용 했는데 배터리가 59%나 남아 있어요!! 배터리 하나는 정말 빵빵한 듯 하네요 ㅎㅎ 그리고 같이 배송해주신 강화유리도 정말 좋아요! 제가 폰을 좀 자주 떨어뜨리는 편인데 깨지지도 않고 기스도 잘 안 나서 화면이 아주 깨끗하게 보여요,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,1,애플 공식 브랜드스토어,redt****,20.10.22.,새상품인데  기스가 나있었어요 모서리 부분에요상품 교환하려면 직접가서 검사받아보라더군요제가 직접 박스 채로 들고거서 검사하고 그럴 시간이 없어서요일부러 공식에서 산건데 많이 아쉽네,새상품인데  기스가 나있었어요 모서리 부분에요상품 교환하려면 직접가서 검사받아보라더군요제가 직접 박스 채로 들고거서 검사하고 그럴 시간이 없어서요일부러 공식에서 산건데 많이 아쉽네요그래도 저한테 선택된 폰이니 길들여서 잘 쓰겠습니다그리고 뽁뽁이에만 몇겹 싸여 있는  포장이 좀  아쉅습니다  다들 뽑기  잘하셔야할듯!,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,4,애플 공식 브랜드스토어,plum****,20.09.26.,"추석연휴 전 주라 배송이 좀 느리긴했네요 - 그래도 콜센터에서 전화와서 기분좋게 기다렸구요, 취급주의 상품인데 뽁뽁이 봉지로 한겹 쌓여져있는게 전부라 (상자안에 충전제를 넣는 등)","추석연휴 전 주라 배송이 좀 느리긴했네요 - 그래도 콜센터에서 전화와서 기분좋게 기다렸구요, 취급주의 상품인데 뽁뽁이 봉지로 한겹 쌓여져있는게 전부라 (상자안에 충전제를 넣는 등) 조금 더 신경써주시면 좋을것 같아요 - 제품은 19년 10월 제조라고 설명되있지만 20년에 나온 제품으로 받았구요, 처음에 소프트웨어 안되서 하루 애먹었지만 다행히 잘 해결되었습니다 - 같이 보내주신 코끼리 강화필름 셀프로 잘 붙였고, 막 사용하기 시작해서 발열은 어쩔 수 없는것 같아요 ㅎㅎ 아이폰7에서 바꾼거라 홈버튼 없고 화면 커진거랑 캡쳐 등 바뀐부분에 조금 익숙해져야 할 것들은 차차 나아지겠죠 ^^;; 아이폰11pro 늦은 막차 탔지만 너무 만족합니다 -",,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,4,애플 공식 브랜드스토어,gkh0****,20.08.28.,너무 예뻐요!! 근데 배송이 좀 아쉬워요 24일 저녁에 결제하고 25일에 바로 보내주셨는데 버뮤다 지대에서 이틀 머물고 28일 오후에 받았어요ㅠㅠ이건 배송업체 문제라 어쩔 수 없죠,"너무 예뻐요!! 근데 배송이 좀 아쉬워요 24일 저녁에 결제하고 25일에 바로 보내주셨는데 버뮤다 지대에서 이틀 머물고 28일 오후에 받았어요ㅠㅠ이건 배송업체 문제라 어쩔 수 없죠 뭐,,제품은 아주 만족합니다!포장도 안전하게 돼있었어요:)",,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,n*v*****,19.12.26.,생각보다 많이 무겁습니다. 범퍼,생각보다 많이 무겁습니다. 범퍼케이스까지 끼우고 쓸 자신이 없어서 그냥 알맹이로 들고다니기로..예쁘기는 엄청 예쁩니다. 미드나잇그린이 인기가 많나요 다른 색상들은 엘포인트 1만점 주는데 얘만 안주네요 아쉽.. 대신 색상이 맘에 쏙 들어서 좋습니다.+뭔 이삼일 사이로 가격이 떨어져요 빡치게,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,위메프,sbs*****,20.08.04.,배송도 바로 다음날 받아볼 수 있고 아이폰11pro를 염두해두셨다면 여기서 구입하시는게 가장 저렴하네요.,배송도 바로 다음날 받아볼 수 있고 아이폰11pro를 염두해두셨다면 여기서 구입하시는게 가장 저렴하네요.색상도 미드나잇그린 너무 이쁘고 좋아요.판매자분이 답변도 바로바로 체크해주시니 더 좋았습니다.전 추천코드가 없어서 싸게 사지못했지만 링크 남겨드릴테니 할인 더 받고 구매하세요. 우리모두 앱등이가 되자구요 ㅋㅋhttps://wpay.wemakeprice.com/fs/share/qe4dkp2rd7c6,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,4,하이마트쇼핑몰,d*d*****,20.08.19.,"물건 잘받았구요 배송도 빠르요.

",물건 잘받았구요 배송도 빠르요.새제품인거같긴한데 제조년월이 19년 12월인건 좀 의문스러워요.그리구 배송조회를 해도 배송중이라고만 뜨길래 혹시나 해서 문앞에 가보니까 이미 두고 가셨더라고요.. 몇푼하는 물건도 아니고 분실위험도 있고 벨이라도 눌러주시지  이런 부분은 아쉽네요,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,w*5*****,19.12.01.,아이폰11 프로 미드나잇그린 색깔,아이폰11 프로 미드나잇그린 색깔로 구매했습니다.생폰으로는 실버가 최고인데 옆면 스뎅이 엄청 기스가 많이 난디고 하네여.폰은 당연히 감성과 성능에서는 최고의 폰입니다.카메라는 갤럭시텐 급과 큰 차이는 없습니다. 잘찍혀여~사진은 dbrand에서 스킨으로 마무리해보았습니다.,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,n*v*****,19.12.26.,생각보다 많이 무겁습니다. 범퍼,생각보다 많이 무겁습니다. 범퍼케이스까지 끼우고 쓸 자신이 없어서 그냥 알맹이로 들고다니기로..예쁘기는 엄청 예쁩니다. 미드나잇그린이 인기가 많나요 다른 색상들은 엘포인트 1만점 주는데 얘만 안주네요 아쉽.. 대신 색상이 맘에 쏙 들어서 좋습니다.+ 사흘사이로 가격이 떨어졌네요 빡치게,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,1,하이마트쇼핑몰,wo******,19.11.15.,상품은 굳인데 꼭 롯데택배 진짜 ,"상품은 굳인데 꼭 롯데택배 진짜 최악입니다 112호인데 110호에 확인도 안하고 던져놓고 배달완료로 갑자기 바뀌어있더군요 두시간정도 있다가 완료뜬거보고 전화해보니 갖다놨다는 말만.. 배달완료되었으면 전화는 아니더라도 문자로라도 배달완료표시 떴으면 좋았을텐데 배달하시는분 전화번호도 안뜨고, 택배사에 직접전화해서 한참기다린뒤 통화한뒤에 겨우 택배기사분 번호 알아내고 겨우 어디다 놨는지 찾았네요 한두푼도 아니고 암튼 배송때문에 기분 팍 상해부럿으",,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,4,하이마트쇼핑몰,b*a*****,19.11.07.,상품은 특별히 문제는 없을것 같,"상품은 특별히 문제는 없을것 같은데요배송할때 문제가 좀 있네요제품 배송기간이 2,3일 걸리니 기다려달라고 하는건 제 입장에서 충분히 괜찮은데요.실제 화요일 배송된다고 해놓고 수요일 배송해주고 나서 택배 배송 기록에는 화요일 밤에 배송됐다고 택배회사에서 기록하네요. 늦게 오는건 큰 상관 없는데 거짓으로 실적 기록하시는거 같아서 좀 불편합니다",,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,h*o*****,21.02.21.,나온지 1년도 넘게 지났는데도 불,나온지 1년도 넘게 지났는데도 불구하고 아이폰12 못지않게 각종 성능이나 디자인 등 상당히 만족스런 부분이 많네요~,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,s*0*****,21.03.23.,좋은제품 빠르게 잘받았어요,좋은제품 빠르게 잘받았어요,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,Monkeys,shlo****,21.02.26.,배송 아주아주 빠르고 상품도 만족합니다!!,배송 아주아주 빠르고 상품도 만족합니다!!,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,s*o*****,21.02.12.,"
가격 저렴 배송 빨라서 좋았어요.",가격 저렴 배송 빨라서 좋았어요. ,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,애플 공식 브랜드스토어,cham****,20.10.14.,배달은 3일 정도 걸렸어요물건도 만족하고 있는데 보내주신 강화필름이 깨져서 왔네요 ㅜㅜ 배송하다 깨진거 같은데 아쉬워요~ㅜㅜ,배달은 3일 정도 걸렸어요물건도 만족하고 있는데 보내주신 강화필름이 깨져서 왔네요 ㅜㅜ 배송하다 깨진거 같은데 아쉬워요~ㅜㅜ,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,하이마트쇼핑몰,K*8*****,21.01.21.,택배가 늦게왔지만 상품은 만족해,택배가 늦게왔지만 상품은 만족해요,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,시온스토어,psmo****,21.01.26.,배송도빠르고 좋은물건이왔어요,배송도빠르고 좋은물건이왔어요,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,4,애플 공식 브랜드스토어,cise****,20.12.31.,아이들 원하던 폰이라 제발  안깨지고 오래가길...,아이들 원하던 폰이라 제발  안깨지고 오래가길...,,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,애플 공식 브랜드스토어,zlar****,20.09.02.,"배송이 정말 빨랐구요 뽁뽁이에 쌓여서 왔고 액정필름, 투명케이스 왔습니다","배송이 정말 빨랐구요 뽁뽁이에 쌓여서 왔고 액정필름, 투명케이스 왔습니다",,https://search.shopping.naver.com/catalog/20858385976?NaPm=ct%3Dknfo5kk8%7Cci%3D98be2924fc51f0759f493ee7a71ada0aa452af22%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Dc9d20a88425cd52d4fa710cf1571734495e43dc7
0,1,A2221,아이폰11,5,인터파크,s*e*****,21.03.13.,아이폰11 128GB 블랙색상,잘 받았습니다. 별다른 귀찮은 제휴조건 같은 것 없이 구매할 수 있는 상품 중에 거의 가장 싸게 산 것 같아요 .제품도 아무 이상 없는 거 같고 잘 쓰겠습니다~ 다만 화이트 색상이 있는 줄 알고 결제했는데 없어서 블랙으로 받게 되어 약간 아쉽기는 했어요 ㅜㅜ 그래도 잘쓸게요. 감사합니다!,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,i*t*****,20.05.11.,좋네요,"목욜날 결제해서 기계는 토욜날 우체국택배로 받고, 개통은 월욜날 신청해서 월욜날 개통완료 됐네요. 레드 색깔 이뿌네요. 단말기 수급에 좀 어려움이 있던 거 같던데 여기저기 알아보고 재고 찾아서 보내주셨네요. 아이폰 7도 레드인데 11도 레드 구해서 갠적으로 만족합니다. 선약 33요금이 품절이라 좀 아쉽긴하지만 그래도 전반적으로 괜찮게 구매했다고 생각합니다. 흥하세요!",,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,f*r*****,20.04.23.,배송은 조금 느렸지만 개통은 너무나도 빨랐어요.,타이밍이 맞지 않아 목요일 낮에 주문하고 화요일 오후에 받았습니다. 받은 후 연락 드리니 개통 신청하신다고 하셨고...일주일 정도 걸린다고 하셔서 ㅎㅎ 마음 놓고 새 폰 두고 헌 폰을 가지고 나왔는데 ㅎㅎㅎ 그 날 저녁에 바로 되어 버려 헌 폰이 먹통이 되었네요 ㅎㅎ 생각보다 빠른 개통에 기분 좋게 당황(?) 했네요 ㅎ  좋은 가격으로 빠르게 사용할 수 있게 되어서 좋았구요. 문의 사항에 친절히 답해 주셔서 좋았습니다.,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,s*9*****,20.05.13.,덕분에 잘 구매했습니다,구매 전부터 문의에 친절하게 답변해주시고 구매할 때에도 상담 잘 해주셨어요  구매한 당일날 출고하셨고 다음날 배송왔습니다 개통도 배송받은 날 바로 신청해주셨어요  다만 개통하는 데에 제 문제로 조금 지체 됐었지만 판매자분께서 다시 처리해주셔서 해결된 당일 오후에 개통됐습니다 다른 분들은 별 문제 없는 한 빨리 개통될 것 같네요 폰 설정마치고 가입확인했는데 문제 없습니다 후기가 좋아서 여기서 산건데 잘 샀네요,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,k*r*****,20.05.07.,아이폰짱짱맨,제가 예전에 외국에 머물고 있어서 핸드폰을 어머니 명의로 사용 하고 있었는데 핸드폰 바꿀때 마다  여간 귀찮은 일이 아니였고 본인인증도 신용카드랑 범용 밖에 안되서  당황 그자체였는데 친절하게 설명 해주시고 답변도 잘해주시고 너무 편하게 핸드폰 번호이동 개통 할 수 있었네요 정말 최고예요 ㅠㅠ  다음에 약정 끝나면 여기서 바꾸게 계속 핸드폰 팔아주세요 ㅋㅋㅋ  친절짱짱맨이예요 ㅠㅠ,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,k*o*****,21.04.04.,잘사용할께요,원하는 색상이 품절이었는데 빨리 입고후 배송해주셔서 빨리받고 개통도 빨리  잘 되었습니다,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,d*r*****,20.05.26.,잘 받았어요 배송이 빠르네요,배송이 빨리 오네요 잘 쓰겠슴니다.,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,k*m*****,20.04.21.,후기,폰받고 개통좀오래걸렷는데 문의답변 잘해주셧습니다 감사합니다.,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,d*d*****,20.06.19.,너무너무너무너무 좋아요,바빠서 못쓰다가 이제서야쓰네요 죄송해요ㅠㅠ핸드폰 너무 잘 쓰고 있어요!너무너무 좋아요><,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,r*a*****,20.06.07.,화이트128,기기문제 없고 화이트색상이라 좀늦게받았네요. 개통까지 1주일정도?? 다른곳은 약정2년해야하는데 여기는12개월만해도 돼서 메리트가있어요. 12개월쓰고 알뜰요금제로 넘어가면 더 이득입니다.,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,c*k*****,20.06.07.,만조쿠,아주아주만족해요 구매하고만족해서엄마도구매하셨어요-,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,w*1*****,20.05.30.,잘 샀습니다~감사합니다~,외국인이라서 처음 주문했는데 좀 당황스럽네요ㅠㅠ  그런데 판매자님 너무 친절해서 만족합니다~ 가성비도 좋습니다~ 문의했을때도 항상 친절하게 대답해주셔서  많이 감사합니다~,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,k*j*****,20.05.25.,감사합니다,괜찮은조건에 번호이동 했네요. 개통은 개통신청 접수일 포함 8영업일만에 되긴 했는데 매번 전화 문의시 친절하게 응대해주셔서 기분이 좋았습니다. 기회가 된다면 또 개통하러 오겠습니다~^^,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,h*n*****,20.05.12.,아이폰 11,가성비 아주 좋아요 싸게 잘샀어요,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,w*r*****,20.05.18.,만족합니다,만족합니다. 배송도 빠르고요..,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,l*v*****,20.05.22.,저렴하게 구매한거 같습니다.,"마침 퍼플이 품절되서, 배송기간은 살짝 오버 됐지만  판매자님이 빠르게 구해주셔서 5일만에 받아봤습니다. 개통은 밀려서 좀걸린다고 하셨는데, 아직 이틀째 기다리고 있네요. 빨리개통됐으면 좋겠습니다~^^",,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,l*c*****,20.05.25.,좋아요,인터넷으로 핸드폰 처음 사보는건데 좋은 조건으로 싸게 구매했네요! 친절하고 배송도 빨랐어요. 개통도 꽤 걸린다고 했는데 이틀?만에 됐어요. 좋아요,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,h*n*****,20.05.06.,잘받았습니다,좋은가격에 개통 잘 했네요.,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,t*i*****,20.04.20.,저렴하게 개통 했어요,폰은 먼저 보내 주셨는데 일주일만에 개통되어 그동안 뜯어보고 싶은거 간신히 참았어요. 너무 싸게 샀습니다. 감사합니다.,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
0,1,A2221,아이폰11,5,인터파크,b*a*****,20.05.10.,잘쓸게요!,배송도 빨리 오고 개통도 빨리 됐어요!!,,https://search.shopping.naver.com/catalog/20858274127?NaPm=ct%3Dknfo5nnc%7Cci%3Dfc1a895b2d2f81886fdd270efa65f59060e43300%7Ctr%3Dslsl%7Csn%3D95694%7Chk%3Df9437323c0f85a00fa764f1891e074cfecf5ed60
